@relation 'credit-Kaggle-weka.filters.unsupervised.attribute.Reorder-R10,9,8,7,6,5,4,3,1,2,11'

@attribute NumberOfDependents numeric
@attribute NumberOfTime60-89DaysPastDueNotWorse numeric
@attribute NumberRealEstateLoansOrLines numeric
@attribute NumberOfTimes90DaysLate numeric
@attribute NumberOfOpenCreditLinesAndLoans numeric
@attribute MonthlyIncome numeric
@attribute DebtRatio numeric
@attribute NumberOfTime30-59DaysPastDueNotWorse numeric
@attribute RevolvingUtilizationOfUnsecuredLines numeric
@attribute age numeric
@attribute SeriousDlqin2yrs {0,1}

@data
2,0,2,0,15,5000,0.69806,0,0.041265,40,0
0,0,2,0,8,5400,0.496945,1,0.662175,61,0
0,0,1,0,10,5976,0.328593,0,0.031718,58,0
0,0,1,0,17,13000,0.36551,0,0.928241,58,0
0,0,2,0,17,7650,0.632205,0,0.325031,54,0
?,0,0,0,6,?,5,0,0.015582,87,0
1,0,0,0,9,4000,0.266933,0,0.446655,46,0
0,0,0,1,3,1850,0.037277,0,1,26,0
3,0,1,0,7,8400,0.223307,0,0.012548,51,0
3,0,0,0,5,?,500,0,0.329364,31,0
0,0,0,0,4,2879,0,0,0,77,0
1,0,3,0,23,8100,0.396494,0,0.313618,40,0
1,0,1,0,9,5700,0.287493,0,0.309135,67,0
2,0,0,0,7,283,0.637324,1,0.033509,54,0
0,0,2,0,8,3360,0.839334,0,0.552499,57,0
2,0,1,0,12,2500,0.546581,0,0.614816,54,0
0,0,0,0,10,?,1729,0,0.737813,55,0
0,0,2,0,7,200,11.41791,0,0.040263,49,0
0,0,1,0,16,?,1223,0,0.111434,55,0
3,0,2,0,7,?,3656,0,0.609144,39,0
0,0,1,0,3,?,1353,0,0.212724,37,0
0,0,2,0,8,2500,1.442623,0,0.029369,47,0
0,0,0,0,4,2000,0.283358,1,1.172757,50,1
0,0,3,0,8,5000,0.726055,0,0.451193,58,0
1,3,6,1,12,4641,1.514218,6,0.98557,36,1
0,0,0,0,9,2500,0.041983,0,0.047634,63,0
0,0,1,0,12,6641,0.11879,0,0.014337,84,0
1,0,0,0,5,6980,0.010743,0,0.054719,57,0
3,0,1,0,4,12250,0.184067,0,1,52,0
2,0,2,0,6,10500,0.577945,0,0.13339,49,0
0,2,0,0,3,?,279,0,0.869377,44,0
0,0,1,0,13,3416,0.886157,0,0.936497,63,1
0,0,0,0,29,2700,0.375787,0,0.535342,87,0
0,0,1,0,7,4000,0.263684,0,0.001136,77,0
0,0,0,0,4,?,0,0,0,71,0
0,0,0,0,7,5800,0.109636,0,0.005051,62,0
3,1,1,1,15,5500,0.441556,2,0.585888,49,1
0,0,0,0,2,2300,0,0,0,27,1
3,0,2,0,14,10000,0.483252,0,0.493439,46,0
0,0,0,0,4,22745,0,0,0.000132,87,0
0,0,0,0,8,?,747,0,0.086163,70,0
0,0,1,0,3,?,1956,0,0,60,0
0,0,0,0,8,3550,0.304703,0,0.421158,41,0
0,0,0,0,3,?,15,0,0.040073,85,0
0,0,0,0,5,1900,0.265124,0,0.974007,30,0
2,0,2,0,8,16100,0.252282,0,0.291618,36,0
0,0,0,0,3,6000,0.175804,0,0.286681,42,0
0,0,2,0,4,7400,0.23078,0,0.312318,47,0
0,0,1,0,14,4400,0.275392,0,0.50213,58,0
1,0,0,0,2,3891,0.144656,1,1.039584,36,0
1,0,2,0,10,4050,0.465317,0,0.297327,63,0
2,1,3,0,11,9100,0.402154,1,0.6124,46,0
0,0,0,0,5,7434,0.01614,0,0.051027,45,0
2,0,3,0,11,8833,0.537356,0,0.163412,43,0
0,2,0,0,9,6522,0.103633,1,0.870956,28,0
2,0,1,0,10,3300,0.496516,0,0.040532,47,0
0,0,1,0,11,4966,0.670425,1,0.394056,48,0
1,0,1,0,7,5200,0.407998,1,0.019479,41,0
0,0,2,0,10,?,1422,3,0.356323,60,1
0,0,2,0,21,?,3109,0,0.140555,55,0
0,0,2,0,14,7801,0.256985,0,0.012693,31,0
0,0,1,0,7,962,3.604361,0,1.007548,48,1
1,0,2,0,7,15433,0.200078,0,0,64,0
1,0,1,0,8,6150,0.228581,0,0,34,0
4,0,0,0,9,11990,0,0,0,49,0
2,1,0,2,10,8000,0.300587,1,0.908193,53,0
2,0,0,0,22,6150,0.25947,0,0.065287,52,0
0,0,2,0,9,16750,0.252224,0,0,54,0
0,0,1,0,8,?,1064,0,0,70,0
1,0,2,0,6,5000,0.813237,0,0.891376,39,1
0,0,1,0,17,?,2178,0,0.133988,50,0
0,0,0,0,4,1,0,0,1,72,0
3,0,2,0,9,8046,0.421275,0,0.398035,55,0
?,0,1,0,5,?,1203,0,0.670081,68,0
0,0,0,0,6,2120,0.047148,1,0.039098,64,0
0,0,0,0,5,3500,0.029135,0,0.080998,79,0
2,0,2,0,10,7914,0.440556,0,0.623135,36,0
2,0,5,0,16,8666,1.009461,0,0.190463,40,0
3,0,2,0,9,6583,0.42983,0,0.534764,52,0
0,0,2,0,16,9250,0.419414,0,0.424422,56,0
0,0,1,0,5,?,836,0,0.201184,32,0
?,0,1,0,3,?,866,0,0.107145,69,0
0,0,1,0,7,2628,0.109928,0,0.005257,64,0
3,0,0,0,4,5181,0.130259,0,0.134884,46,0
2,0,0,0,4,11083,0.101227,0,1,47,0
2,0,0,0,3,2600,0.145713,0,0.579016,44,0
1,0,1,0,7,6697,0.326366,1,0.581263,51,0
0,0,0,0,8,7083,0.0024,0,0.006667,69,0
0,0,0,1,8,4300,0.227621,1,0.966804,29,0
2,3,1,1,8,?,2352,2,0.945379,34,1
0,0,2,0,12,3400,0.858277,1,0.385131,48,0
0,1,1,0,7,5500,0.26577,2,0.194383,64,0
2,0,2,0,15,6200,0.462667,1,0.116326,49,0
0,0,1,0,12,8000,0.342582,0,0.038338,49,0
0,0,0,0,7,10333,0.022837,1,0,43,1
0,0,0,0,8,4167,0.089971,1,0.007331,81,0
0,0,1,0,5,7250,0.295408,0,0.068874,49,0
3,2,1,0,11,5300,0.466516,5,1.047439,48,1
2,0,5,0,17,35833,0.33831,0,0.139244,56,0
0,0,2,0,11,?,3360,0,0.205728,59,0
0,0,1,0,8,4000,0.515871,0,0.151722,52,0
2,0,1,0,9,?,2125,0,0.010317,28,0
1,0,2,0,5,19500,0.122507,0,0.062763,45,0
0,0,1,0,6,6912,0.264574,0,0,49,0
1,0,1,0,9,10750,0.283881,0,0.702934,70,0
0,0,0,1,3,5000,0.05159,0,1.012469,48,1
3,0,2,0,9,7150,0.756957,0,0.595208,45,0
0,0,0,0,11,1800,0.116602,0,0.014223,57,0
3,0,2,0,11,11250,0.339259,0,0.103795,47,0
0,0,1,0,3,2940,0.359742,0,1,67,0
0,0,2,0,7,7250,0.312922,0,0.003,54,0
0,0,2,0,5,2000,1.036482,0,0.32485,62,0
0,0,0,0,15,1500,0.530313,0,0.719416,53,1
0,0,1,0,8,20000,0.227539,0,0.215313,61,0
1,0,3,0,10,2500,1.343063,0,0.420414,65,1
0,0,1,0,7,?,1659,0,0.273032,78,0
0,0,0,0,3,7081,0.071731,0,0.788442,29,0
2,0,0,0,4,9000,0.003111,0,0.028848,50,0
0,0,2,0,15,2579,1.228682,0,0.917435,57,0
0,0,2,0,12,6750,0.541698,0,0.528442,87,0
4,0,3,0,14,5250,0.394972,0,0.064261,48,0
0,0,1,0,12,1676,1.270125,0,0.704307,50,0
0,0,1,0,26,3300,0.308997,0,0.250793,62,0
0,0,0,0,6,2566,0.206856,0,1.043723,59,0
0,0,1,0,4,17017,0.164473,0,0.132293,55,0
0,0,2,0,10,6316,0.801646,0,0.635602,72,0
0,0,2,0,6,13750,0.373355,0,0.657448,61,0
0,0,0,0,2,1555,0.163239,0,1,25,0
?,1,0,0,3,?,0,0,0,68,0
0,0,0,0,1,4142,0.000965,0,0.030994,84,0
1,2,0,0,4,8000,0.089989,1,0.875125,48,1
1,1,0,1,4,2799,0.311786,0,0.22052,34,1
1,0,1,0,9,3050,0.359554,3,0.997501,41,0
6,0,2,0,15,?,4184,0,0.621059,36,0
0,0,0,0,3,2000,0.004998,0,0.012517,86,0
0,0,1,0,10,?,1449,0,0.124093,67,0
0,0,2,0,5,4800,0.671943,0,0.39646,48,0
0,1,0,0,0,?,43,0,1,54,0
0,0,0,2,3,?,802,2,1,53,0
1,0,0,0,9,5868,0.160845,0,0.83999,40,0
3,0,1,0,7,7600,0.191948,0,0.095922,44,0
0,1,1,0,7,?,909,0,1.135177,51,1
1,0,1,0,6,4500,0.396356,0,0.093456,42,1
1,0,1,0,7,4731,0.222739,0,0.006111,55,0
1,0,0,0,5,3901,0.228344,0,0.677995,43,0
0,0,0,0,16,6002,0.246877,0,0.226502,80,0
?,0,1,0,2,?,3145,0,0,48,0
3,0,1,0,12,0,2390,0,0,48,0
1,0,1,0,12,3292,0.371394,0,0.011267,63,0
0,0,1,0,10,?,690,0,0.00224,61,0
1,1,1,0,10,2800,0.285255,3,0.038767,52,0
1,0,0,0,6,5440,0.184341,0,0.376187,63,0
0,0,1,0,4,4250,0.503176,0,0.42957,27,0
0,0,0,0,5,3881,0.068521,0,0.00581,55,0
0,0,1,0,7,?,1840,0,0.07833,58,0
0,1,1,1,6,3200,0.43299,0,0.430517,53,0
1,0,0,1,1,?,280,0,1,32,1
0,0,1,0,7,6000,0.355607,1,0,66,0
0,0,1,0,10,1,729.5,0,0.001493,78,0
0,1,0,2,3,?,853,0,1,45,1
0,0,0,0,9,3538,0.176321,0,0.027609,58,0
0,0,0,0,2,2433,0.117502,0,1.029985,26,0
1,0,0,0,1,4851,0,0,0,92,0
1,0,0,0,5,820,0.483557,1,0.948526,46,1
2,0,0,0,16,4500,0.330815,0,0.404831,38,1
2,0,0,0,6,?,722,0,0.219263,62,0
0,0,1,0,9,7000,0.331096,0,0.004256,65,0
0,0,1,0,4,?,1756,0,0.674788,55,0
1,0,1,0,14,7833,0.371841,0,0.016429,49,0
0,0,1,0,5,?,685,0,0.034556,74,0
0,0,0,0,10,?,2,0,0.001201,64,0
0,0,0,0,11,3750,0.051186,0,0.088286,82,0
2,0,1,0,8,2500,0.7489,0,0.032998,51,0
0,0,0,0,6,2300,0.291612,0,0.940659,29,0
2,0,0,0,13,6700,0.148635,1,0.571548,48,0
0,0,2,0,15,12500,0.356371,0,0.167446,31,0
0,0,1,0,4,3333,0.44961,1,0,64,0
1,0,3,0,13,32000,0.304959,0,0.745163,63,0
0,0,0,0,3,?,1293,0,1.010075,70,0
2,0,3,0,6,?,5595,0,0.525684,56,0
1,0,1,0,11,2756,0.721074,0,0.031774,57,0
0,0,1,0,5,2666,0.705287,0,0.865149,47,0
0,1,0,0,2,1350,0.008142,0,0.338513,24,1
2,0,1,0,8,3225,0.792932,0,0.715219,37,0
1,0,2,0,6,?,1990,0,0.005579,30,0
0,0,2,0,6,8400,0.234258,0,0.961341,31,0
0,0,0,0,11,?,84,0,0.017935,61,0
2,2,1,0,4,10330,0.357371,2,1.011819,41,1
0,0,0,0,9,2683,0.00149,0,0.007764,69,0
?,0,0,0,8,?,370,0,0.005169,64,0
1,0,1,0,8,2001,0.151349,0,0.006317,72,0
0,0,0,0,1,5500,0.000727,0,0.267465,25,0
0,0,1,0,3,2983,0.517091,0,0,44,0
3,0,0,0,6,5000,0.074785,1,0.556812,43,0
3,0,1,0,8,12511,0.178389,0,0.207764,48,0
0,0,1,0,19,2500,0.697321,0,0.122294,60,0
0,0,0,0,2,4501,0.025322,0,0.071386,25,0
1,0,0,0,5,6700,0.085957,0,0.538109,49,0
2,0,0,0,4,5200,0.190733,0,0.36906,39,0
0,1,0,2,3,4166,0.24838,1,0.990644,45,1
0,0,1,0,3,4333,0.310568,0,0.424525,68,0
?,0,0,0,2,?,0,0,1,30,0
0,0,1,0,29,6500,0.229503,0,0.010234,74,0
0,0,3,0,9,?,3115,1,0.651668,34,0
0,0,0,0,3,7750,0.007483,0,0.130125,63,0
0,0,1,0,11,7473,0.163634,0,0.015697,75,0
0,0,1,0,13,3500,0.38589,0,0.248977,48,0
?,0,2,0,4,?,1774,0,0.137023,60,0
0,0,0,0,6,1850,0.04268,0,0.302101,46,1
2,0,1,0,5,2440,0.893077,0,0.227611,33,1
2,0,1,0,9,7921,0.436885,0,0.068926,56,0
0,0,0,0,5,3700,0.372062,0,0.399293,34,0
1,0,1,0,8,4600,0.376657,0,0.840705,47,0
1,0,0,0,2,2200,0.05861,0,0.546776,26,1
0,0,1,0,3,?,617,0,0,40,0
0,0,2,0,11,?,2258,0,0.019276,54,0
0,1,0,0,6,3500,0.404456,1,0.903219,53,0
0,0,1,0,3,?,1328,0,0,58,0
4,0,1,0,8,6600,0.365248,0,0.99191,45,0
2,0,0,1,8,1182,0.510566,0,1.076505,53,1
0,0,0,0,2,6000,0.135644,0,1,48,0
?,0,1,1,7,?,2122,0,0.085681,64,1
0,0,0,0,0,?,0,0,1,66,0
3,0,1,0,16,3156,0.807729,0,0.156975,59,0
0,0,2,0,9,1484,1.692929,0,0.036843,64,0
0,0,1,0,12,?,1438,0,0.032164,68,0
1,0,1,0,6,7000,0.201971,0,0.018575,63,0
0,0,0,0,6,?,39,0,0,67,0
1,0,1,0,4,13880,0.339601,0,0.785745,41,0
2,0,2,0,4,?,1905,0,0.120089,38,0
0,0,1,0,8,?,2293,0,0,50,0
1,3,2,1,9,3000,0.929357,2,0.526117,79,0
4,0,2,0,5,11500,0.180158,0,0.059182,42,0
0,0,0,0,5,?,320,1,0.044489,53,0
?,0,1,0,2,?,1064,0,0.193851,62,0
?,0,1,0,4,?,2167,0,0.138409,50,0
0,0,0,0,3,75500,0.000821,0,0.051924,45,0
1,0,0,0,8,5500,0.201054,0,0.136829,59,0
1,0,0,0,6,?,61,0,0.74564,27,0
0,1,0,0,1,?,40,0,0.236772,26,1
0,0,0,0,6,?,906,0,0.007862,74,0
0,0,2,0,12,4666,0.547247,0,0.316013,34,0
1,0,5,0,9,6000,1.2008,0,0.441598,60,0
0,1,0,0,0,?,0,0,1,42,1
2,0,1,0,14,10200,0.287619,0,0.024916,60,0
0,0,1,0,7,?,882,0,0.02902,53,0
?,0,0,0,2,?,158,0,0.156751,87,0
0,0,1,0,4,800,2.701623,0,0,61,0
0,0,1,0,15,19989,0.32096,0,0.737642,44,0
1,0,3,0,5,5083,1.638867,1,0.747375,44,0
2,0,0,0,11,5000,0.359728,0,0.138146,39,1
2,0,0,1,5,?,782,1,1.915947,41,0
0,0,1,0,5,?,1524,0,0.047495,44,0
0,0,1,0,15,2800,0.28704,0,0.054374,59,0
1,0,2,0,6,4320,0.487387,0,0,48,0
3,0,0,4,2,2400,0.382341,1,1.803987,27,1
0,0,1,0,14,10500,0.225788,0,0.167977,62,0
1,0,0,0,3,7000,0.007713,0,0.077188,57,0
4,0,0,1,8,1426,0.458304,1,0.846794,52,1
0,0,0,0,2,3600,0,0,0,88,0
1,2,0,3,2,4600,0,0,1,33,0
0,0,1,0,5,?,1397,2,0.438093,40,0
0,0,0,0,7,4459,0.042152,0,0.074541,64,0
0,0,1,0,3,9583,0.169971,0,0,72,1
1,0,1,0,8,7000,0.257106,0,0,35,0
0,0,0,0,3,?,463,0,0.063117,71,0
0,0,1,0,11,4937,0.180235,0,0.007634,56,0
2,0,2,0,11,7750,0.497355,1,0.956172,58,0
0,0,1,0,4,4652,0.073071,0,0,62,0
0,0,0,0,1,?,9,0,0.01673,49,0
0,0,1,0,3,?,1406,0,0.018187,53,0
0,0,0,8,2,1300,0.843966,0,1.856287,27,0
0,0,0,0,3,9250,0.077289,0,0.13094,39,1
0,0,0,0,1,820,0.002436,0,1,23,0
0,0,0,0,1,2175,0.164522,0,1,48,1
0,0,0,0,0,?,49,0,1,24,0
2,0,1,0,6,4720,0.273671,0,1,51,0
0,0,0,0,6,1600,0.519051,0,0.634741,25,0
0,0,1,0,16,8505,0.514696,1,0.950325,49,1
1,0,1,0,7,2818,0.300816,0,0.093695,76,0
3,2,0,5,3,3177,0.164884,1,0.21967,41,1
0,0,0,0,19,?,965,0,0.294898,62,0
2,0,0,0,7,6000,0.233294,0,0.80524,43,0
0,0,2,0,12,9500,0.324071,0,0.081562,33,0
0,0,1,0,7,3333,0.407918,0,0.3368,43,0
0,0,0,0,5,?,13,0,0,78,0
0,0,0,0,4,2000,0.089955,0,1,35,0
0,0,0,0,1,0,7,0,0.180585,25,0
1,0,2,0,18,7166,0.256732,1,0.022313,56,1
3,0,2,0,6,3202,1.268498,0,0.263794,56,0
0,0,0,0,8,600,2.886855,0,0.639824,60,0
0,0,1,0,17,5416,0.137899,0,0.005015,76,0
1,0,2,0,7,3250,0.26761,0,0.538153,77,0
0,0,2,0,13,7720,0.585934,0,0.112144,50,0
2,0,1,0,18,6960,0.2231,1,0.10706,55,0
1,0,1,0,12,8137,0.407348,0,0.985364,44,0
4,0,2,0,8,18000,0.272429,0,0.727946,57,0
2,0,1,0,5,2800,0.278829,0,0.190559,51,0
0,0,0,0,2,4157,0.001443,0,0.008823,87,0
0,0,3,0,17,?,4610,0,0.333746,60,0
4,0,2,0,7,7500,0.544594,0,0.054344,49,0
0,0,1,0,10,4416,0.185194,0,0.14574,63,0
0,0,0,0,19,3406,0.19636,0,0.11681,66,0
0,1,2,0,10,4500,0.425461,0,0.001364,57,0
0,0,1,0,8,6500,0.397631,0,0.481661,57,0
0,0,0,1,0,?,10,0,1,26,0
3,0,2,0,14,10000,0.381662,0,0.168627,52,0
1,0,1,0,17,6840,0.394094,0,0.007413,75,0
0,0,0,0,2,6073,0.012842,1,0.134044,40,0
0,0,1,0,9,5000,0.221756,0,0.095059,56,0
0,0,4,0,7,10683,0.471827,1,0.985734,52,0
2,0,2,0,15,9900,0.297344,0,0.045758,57,0
0,1,0,0,7,4181,0.234577,0,0.033854,62,0
0,0,1,0,2,3400,0.216701,0,0.01103,67,0
0,0,4,0,27,?,6316,0,0.184345,70,0
0,0,0,0,17,5416,0.081226,0,0.019716,74,0
0,0,2,0,10,6250,0.380259,0,0.356366,75,0
0,0,0,0,5,7000,0.003999,0,0.020385,60,0
0,0,1,0,1,?,554,0,1,52,0
3,0,0,0,12,6480,0.180528,1,0.323398,36,0
1,0,1,0,7,2100,0.470252,0,0,28,0
1,0,1,2,9,10017,0.174885,4,1.114943,51,1
0,0,3,0,20,7500,0.777896,0,0.378709,59,0
1,0,1,0,18,4050,0.709454,0,0.342646,59,0
4,0,2,0,13,8200,0.512986,1,0.263183,50,1
0,0,0,0,8,2195,0.586521,0,0.225415,67,0
0,0,1,0,12,?,1679,0,0.028669,47,0
2,0,1,0,7,5900,0.149975,0,0.021512,49,0
2,0,5,0,16,28300,0.448641,0,0.488399,50,0
0,0,1,0,12,1549,0.909032,0,0.364688,83,0
0,0,0,0,6,3900,0.183799,1,1.032283,30,1
0,0,1,0,8,10000,0.280772,0,1.891169,63,1
1,0,2,0,9,5000,0.470106,0,0.324751,41,0
1,0,1,0,20,8500,0.415363,5,0.980868,42,1
3,0,2,0,5,9100,0.275135,0,0.056576,48,0
0,0,0,0,11,3483,0.186854,0,0.558985,63,1
0,0,1,0,11,2800,0.641557,2,0.962019,35,0
0,0,1,0,7,?,3494,0,0.056997,47,0
1,0,2,0,11,12886,0.213626,0,1,64,0
0,0,1,0,4,?,933,0,0.038761,63,0
0,0,2,0,7,7700,0.24776,0,0.025317,48,0
0,0,1,0,16,?,1201,0,0.18249,50,0
0,0,0,0,7,4166,0.111591,0,0.230343,52,0
0,0,0,0,3,3000,0.050317,0,0.77788,39,0
2,0,1,0,5,3200,0.354264,0,0.063646,42,0
0,0,0,0,2,2700,0.024065,0,0.054349,66,0
0,0,0,0,9,5200,0.66641,0,0.972187,66,0
0,1,0,3,2,2900,0.107204,1,1.136863,33,1
2,0,0,0,7,3500,0.006284,0,0.010335,49,0
2,0,0,0,6,?,570,0,0.451365,27,0
0,0,1,0,4,2000,0.34083,0,0.296034,67,0
2,3,0,0,3,2476,0.599112,2,1.037585,42,1
0,2,1,0,5,2000,0.29935,1,1.0024,42,0
1,1,1,0,11,6200,0.168199,0,0.000101,30,0
0,0,1,0,9,9100,0.422042,0,0.26153,63,0
1,0,1,0,5,3000,1.044319,0,0.590342,46,0
2,0,1,0,7,9575,0.169799,0,0.479895,46,0
0,0,3,0,8,5524,0.673122,0,1,69,0
0,0,2,0,7,?,3107,0,0.44644,51,1
0,0,1,0,11,5000,0.233553,0,0.405405,58,0
1,0,1,0,6,3583,0.537667,0,0.041918,61,0
0,0,0,0,3,?,0,0,0,55,0
0,0,2,0,9,6666,0.40348,0,0.002718,31,1
0,0,2,0,8,?,2449,0,0.236217,50,0
0,0,1,0,8,7783,0.09314,0,0.258813,66,0
2,0,1,0,5,3610,0.499585,0,0.078764,37,0
0,0,2,0,9,7645,0.369997,0,0.037429,61,0
0,0,2,0,6,?,1147,0,0.013483,80,0
1,0,1,0,17,6500,0.270574,0,0.145989,42,1
0,0,0,0,3,2750,0.028717,0,0.379517,43,0
4,0,1,0,18,10666,0.26821,0,0.119384,53,0
3,0,2,0,6,6700,0.268169,0,0.060622,40,0
0,0,0,1,4,792,0.682219,1,0,24,1
0,0,1,0,16,10000,0.29527,0,0.005563,70,1
0,0,2,0,16,5850,0.206119,0,0.05542,41,0
0,0,1,0,7,4100,0.2614,0,0.042746,38,0
2,0,1,0,7,9400,0.354111,0,0.061947,39,0
0,0,0,0,2,13250,0.00083,0,0.013578,77,0
0,0,0,0,2,4400,0.125199,0,0,53,1
0,0,0,0,8,2240,0.452477,0,0.344539,28,0
0,0,0,0,8,4000,0.015246,0,0.044626,40,0
0,0,0,0,3,5000,0.005599,0,0.017627,72,0
0,0,1,0,4,?,1137,0,0.024906,60,0
1,0,0,0,9,560,1.00713,0,0.366071,53,0
2,0,1,0,6,3850,0.238639,0,0.702075,42,1
1,0,0,0,10,2427,0.465404,0,0.462751,41,0
0,0,2,0,6,?,2255,1,0.094939,56,0
0,0,2,0,10,8000,0.220222,0,0.003172,65,0
1,1,6,0,21,?,3389,0,0.09166,66,0
1,0,2,0,20,4400,0.868666,0,0.839088,45,1
0,0,0,0,4,2000,0.127436,0,0.004217,87,0
0,0,0,0,1,2500,0.002399,0,0.012865,72,0
0,0,1,0,5,6000,0.337444,1,0.096173,43,0
4,0,2,0,14,18636,0.504588,0,0.821704,50,1
0,0,2,0,7,?,2422,0,0.144867,70,0
0,0,0,0,4,4166,0.169186,0,1,54,0
2,0,2,0,11,8094,0.544163,0,0.048594,43,0
3,0,2,0,10,4900,0.55356,1,0.622759,43,1
0,0,1,0,11,2250,0.843625,0,0.040328,78,0
2,0,1,0,9,3750,0.14956,0,0.026442,56,0
1,0,2,0,10,7719,0.601036,1,0.962558,52,1
0,0,1,0,3,5483,0.21663,2,0.186156,70,0
0,0,0,0,4,3200,0.03249,0,0.046448,64,0
0,1,0,0,25,8000,0.153106,1,0.067297,66,1
1,0,1,0,5,3500,0.556698,0,0.283518,47,0
2,1,2,0,6,6120,0.516909,2,0.482852,53,0
2,0,1,0,5,2720,0.342521,0,0.250214,38,0
0,1,0,0,4,2260,0.099956,1,0.501007,34,0
2,0,1,0,5,9200,0.190414,0,0,46,0
0,0,0,0,1,5916,0.00507,0,1.023976,54,0
0,0,0,0,12,2200,0.293503,0,0.363674,25,0
0,0,0,0,5,5395,0,0,0.000223,74,0
0,0,0,0,7,2200,0.033621,0,0.043056,81,0
0,0,2,0,6,8333,0.12299,0,0,57,0
1,0,1,0,17,11249,0.374578,0,0.006818,51,0
0,0,2,0,15,8666,0.446175,0,0.30078,51,0
0,0,0,0,2,3610,0.067017,0,1,25,0
2,0,1,0,8,3600,0.896695,0,0.597138,36,1
0,0,2,0,8,2200,1.480236,0,0.161968,39,0
0,0,1,0,11,3000,0.522493,0,0.002229,66,0
0,0,2,0,12,3423,0.338785,0,0.024974,67,0
0,0,0,0,2,?,114,0,0.087917,60,0
0,0,1,0,7,2400,0.631404,0,0.533798,56,0
0,0,0,0,1,1300,0.009992,1,0.912176,44,0
0,0,2,0,9,2500,0.855258,0,0,45,0
1,0,0,0,5,2159,0.153241,0,1,41,0
2,0,4,0,8,14583,0.608269,2,0.914534,46,1
0,0,0,0,2,?,38,0,0.043165,43,0
2,0,1,0,8,4000,0.59885,0,0.035223,53,0
0,0,1,0,9,5833,0.154439,0,0.026789,61,0
0,0,0,1,5,5300,0.174495,0,0.002526,54,0
1,1,0,0,1,4600,0.001739,1,1.462687,64,0
2,0,2,0,6,8083,0.318159,0,0.131115,39,0
1,0,0,0,9,8000,0.00325,0,0.073411,69,0
0,0,2,2,13,9965,0.54114,1,0.762171,53,1
0,0,0,0,16,930,0.900107,0,0.55412,63,0
0,0,1,0,8,7700,0.244254,0,0.016553,69,0
?,0,1,0,3,?,2432,0,5.148736,35,0
0,0,2,0,9,6480,0.431106,0,0.021122,36,0
3,0,1,0,14,4400,0.374688,0,0.024241,49,0
1,0,1,0,10,8500,0.221386,0,0.000767,61,0
0,0,1,0,13,0,3835,0,0.453747,45,0
?,0,0,0,10,?,738,1,0.625759,46,1
0,0,0,0,6,10833,0.02686,0,0.323989,45,0
?,0,1,0,9,?,2341,0,0.262697,58,0
0,0,1,0,11,9000,0.216976,0,0.089157,55,0
0,0,0,0,4,10827,0.002124,0,0.017177,80,0
0,0,1,0,4,?,812,0,0.735484,30,0
0,0,2,0,21,9326,0.563204,2,0.392765,74,1
0,0,0,0,5,764,0.649673,0,0.059998,30,0
2,0,2,0,5,4050,0.372254,0,0.716857,42,0
0,0,1,0,14,2049,0.283902,2,0.09813,75,0
2,1,0,3,0,1872,0.255739,3,1,37,1
0,0,2,0,14,18330,0.427254,0,0.558758,56,0
2,0,2,0,6,9000,0.350517,0,0.000536,40,0
?,0,1,0,5,?,2346,0,0.550422,44,0
0,0,2,0,18,4618,0.415458,0,0.081234,61,0
0,0,0,0,1,2257,0.147033,0,1,76,0
0,0,2,0,11,5833,1.028454,0,0.924305,49,0
0,0,0,0,3,4000,0.07873,0,0.955038,61,0
1,0,1,0,10,8296,0.26841,0,0.036866,51,0
0,0,2,0,9,3380,0.9021,1,0.086258,56,0
2,0,2,0,5,12000,0.345555,0,0.133529,49,0
0,0,0,0,5,1833,0.692475,0,0.895514,56,0
1,0,0,0,9,7500,0.082522,0,0.00425,60,0
0,1,1,0,5,7829,0.195147,1,0.536829,61,0
0,0,1,0,18,?,853,0,0.03739,56,0
0,0,2,0,16,4200,0.504166,1,0.108708,54,0
1,0,4,0,8,?,11116,0,0.460626,56,0
0,0,3,0,7,7350,0.508366,0,0,42,0
3,0,1,0,6,3365,0.427213,0,0.270291,46,0
0,0,4,0,19,?,2181,1,0.002352,43,0
1,0,1,0,10,6872,0.437946,0,0.89785,48,0
0,0,2,0,9,10333,0.256629,0,0.022839,66,0
0,0,0,0,1,1000,0.005994,0,0,24,0
2,0,0,0,15,10700,0.166526,0,0.499292,50,0
2,0,0,1,2,2942,0.134217,1,1,26,1
0,0,0,1,13,?,1998,0,0.833355,58,0
0,0,2,0,9,2400,1.53686,0,0.679779,72,0
2,0,2,0,18,30300,0.225933,0,0.100859,58,0
0,0,0,0,6,4000,0.165709,0,0.449956,32,0
1,1,0,2,5,4452,0.143274,0,0.954092,39,0
1,1,1,11,9,4514,0.718715,1,1.158277,50,1
2,0,1,0,5,10000,0.29547,0,0.101642,45,0
0,0,2,0,11,4500,0.402577,3,0.958225,59,0
5,1,0,2,0,2164,0,0,1,39,0
2,0,3,0,20,10057,0.524756,1,0.593198,51,0
3,0,1,0,3,5000,0.305339,0,1,38,0
1,0,1,0,12,7433,0.208367,0,0.211327,54,0
0,0,0,0,1,929,0.008602,0,0.179214,23,0
1,0,1,0,4,?,1133,0,0.24425,64,0
0,0,0,1,0,1300,0.029208,0,1,38,0
0,0,1,1,11,1244,0.956627,1,0.594801,78,1
